"GU_ID"	"GU_Name"	"GU_Type"	"AreaKm"	"RelatedGWB"	"dom_section_n"	"dom_well_n"	"avgmax_dom"	"avgmaxsd_dom"	"avgmin_dom"	"avgminsd_dom"	"maxdomestic"	"mindomestic"	"pub_section_n"	"pub_well_n"	"avgmax_pub"	"avgmaxsd_pub"	"maxpublic"	"percent_max"	"comparison"	"public_shallow"	"use_public_as_dom"
"Hgb-4-1"	"UPPER OJAI VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	48.1580001034	"4-1"	22	151	426.181818181818	176.127020280045	196.318181818182	107.919011239971	954.562879021952	-127.438851901731	2	3	584	118.79393923934	1034	7.98939996477434	"same"	"deeper"	"yes"
"Hgb-4-10"	"CONEJO HIGHLANDS"	"Highland area - Groundwater Basin"	26.860403648	"4-10"	20	98	489	322.513484010236	270.85	197.969767761061	1456.54045203071	-323.059303283183	2	2	291.5	125.157900270019	741.5	65.0616280851522	"different"	"shallower"	"yes"
"Hgb-4-11"	"COASTAL PLAIN OF LOS ANGELES HIGHLANDS"	"Highland area - Groundwater Basin"	219.156646134	"4-11"	11	12	292.363636363636	276.786658900776	274	232.192592474437	1122.72361306596	-422.577777423311	5	5	492.4	224.84839336762	1166.94518010286	3.86270426262783	"same"	"deeper"	"yes"
"Hgb-4-12"	"SAN FERNANDO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	756.301522571	"4-12"	70	195	395.485714285714	186.444205653987	282.785714285714	166.972000851409	954.818331247675	-218.130288268513	22	51	399.363636363636	181.579457998694	944.102010359719	1.12867513746098	"same"	"shallower"	"yes"
"Hgb-4-13"	"SAN GABRIEL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	946.736181949	"4-13"	60	103	257.716666666667	180.804332075244	212.916666666667	162.683981029528	800.129662892399	-275.135276421917	37	57	469	265.518360947035	1265.55508284111	45.0625799420752	"different"	"deeper"	"no"
"Hgb-4-15"	"TIERRA REJADA HIGHLANDS"	"Highland area - Groundwater Basin"	1.99042929577	"4-15"	6	13	480.833333333333	187.734298056233	424.666666666667	199.250261396734	1044.03622750203	-173.084117523534	1	1	636	NA	1086	3.94019331278501	"same"	"deeper"	"yes"
"Hgb-4-16"	"HIDDEN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	30.4740309573	"4-16"	22	246	652.545454545455	222.213481069064	234.954545454545	150.500269663649	1319.18589775265	-216.546263536403	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-4-17"	"LOCKWOOD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	91.4456121573	"4-17"	8	68	358.75	144.191093443983	141.875	123.864485282448	791.323280331949	-229.718455847343	1	1	445	NA	895	12.2961855389487	"different"	"deeper"	"no"
"Hgb-4-18"	"HUNGRY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	69.5799400262	"4-18"	7	8	202.714285714286	84.0034012916824	198.428571428571	75.5796646875713	454.724489589333	-28.3104226341426	1	1	550	NA	1000	74.966155352839	"different"	"deeper"	"no"
"Hgb-4-19"	"THOUSAND OAKS AREA HIGHLANDS"	"Highland area - Groundwater Basin"	31.0518207884	"4-19"	12	42	369.666666666667	216.021603857886	244.416666666667	201.301880194143	1017.73147824032	-359.488973915761	1	1	380	NA	830	20.3202121575705	"different"	"shallower"	"yes"
"Hgb-4-2"	"OJAI VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	63.2176645186	"4-2"	22	84	501.136363636364	228.04684052155	252.545454545455	187.067781775363	1185.27688520101	-308.657890780636	4	7	608.25	92.0665520153764	884.449656046129	29.0692729845961	"different"	"shallower"	"yes"
"Hgb-4-20"	"RUSSELL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	44.3177502287	"4-20"	11	31	313.636363636364	119.243677171809	185.727272727273	157.762537320551	671.36739515179	-287.56033923438	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-4-22"	"MALIBU VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	157.838797835	"4-22"	39	106	409.230769230769	214.308368765844	254.358974358974	178.039245700061	1052.1558755283	-279.758762741209	1	1	355	NA	805	26.6166000156549	"different"	"shallower"	"yes"
"Hgb-4-23"	"RAYMOND HIGHLANDS"	"Highland area - Groundwater Basin"	141.359622892	"4-23"	10	10	405.6	166.246938150585	405.6	166.246938150585	904.340814451755	-93.1408144517551	6	7	453.666666666667	237.475612783011	1166.0935050157	25.2848098684214	"different"	"deeper"	"no"
"Hgb-4-3"	"VENTURA RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	420.256128415	"4-3"	56	164	360.964285714286	275.725091302961	219.589285714286	195.186416888221	1188.13955962317	-365.969964950377	9	15	278.111111111111	241.574752635931	1002.8353690189	16.9152269322509	"different"	"shallower"	"yes"
"Hgb-4-4"	"SANTA CLARA RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	3022.32463412	"4-4"	263	1020	384.684410646388	244.963892074254	230.958174904943	173.197065318164	1119.57608686915	-288.633021049548	39	68	330.846153846154	254.881452161334	1095.49051033016	2.17470450499739	"same"	"shallower"	"yes"
"Hgb-4-5"	"ACTON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	65.2683380531	"4-5"	36	492	629	189.164025574179	192.888888888889	91.2981857988357	1196.49207672254	-81.0056685076183	4	6	324	186.826122370508	884.478367111524	29.9873273583018	"different"	"shallower"	"yes"
"Hgb-4-6"	"PLEASANT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	26.2333312038	"4-6"	11	22	447	248.906809870682	301.636363636364	263.679833406832	1193.72042961205	-489.403136584132	1	1	203	NA	653	58.5600744911497	"different"	"shallower"	"yes"
"Hgb-4-7"	"ARROYO SANTA ROSA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	12.4407516733	"4-7"	8	16	647.375	403.269827251468	349.875	196.85269147984	1857.1844817544	-240.683074439521	2	4	518	166.877200360025	968	62.9470031070135	"different"	"shallower"	"yes"
"Hgb-4-8"	"LAS POSAS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	82.5884500188	"4-8"	14	37	512.571428571429	354.973826616016	385.142857142857	304.440434275702	1577.49290841948	-528.178445684249	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-4-9"	"SIMI VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	172.39060683	"4-9"	35	99	340.142857142857	183.685815978253	279.914285714286	187.127570740103	891.200305077616	-281.468426506025	6	10	456.666666666667	208.00256408676	1080.67435892695	19.2176569138059	"different"	"deeper"	"no"
"Hgb-5-1"	"GOOSE LAKE HIGHLANDS"	"Highland area - Groundwater Basin"	452.193482444	"5-1"	35	85	263.171428571429	140.63333336653	185.371428571429	130.125072348804	685.071428671018	-205.003788474984	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-10"	"AMERICAN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	238.020574848	"5-10"	46	814	241.239130434783	141.51076673331	92.5869565217391	73.1168246596444	665.771430634713	-126.763517457194	11	34	263.454545454545	187.104443365925	824.767875552321	21.3340828058187	"different"	"deeper"	"no"
"Hgb-5-11"	"MOHAWK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	226.347310247	"5-11"	39	534	378.923076923077	200.107521704995	148.179487179487	80.161308357741	979.245642038061	-92.3044378937357	8	47	480.625	345.203019975202	1516.23405992561	43.0368892574037	"different"	"deeper"	"no"
"Hgb-5-12"	"SIERRA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	905.830731155	"5-12"	120	796	260.633333333333	167.498146651396	152.8	114.476785654479	763.127773287522	-190.630356963437	10	25	418.6	278.481278046159	1254.04383413848	48.673703223236	"different"	"deeper"	"no"
"Hgb-5-13"	"UPPER LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	199.644591084	"5-13"	72	657	200.458333333333	102.334295808353	70.4583333333333	71.2616558294101	507.461220758393	-143.326634154897	7	14	212.285714285714	112.108153562701	548.610174973817	7.79283567033712	"same"	"deeper"	"yes"
"Hgb-5-14"	"SCOTTS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	156.728289252	"5-14"	49	523	217.510204081633	96.750995354264	101.244897959184	84.299201907117	507.763190144425	-151.652707762167	8	10	189.75	98.1583996842422	484.225199052726	4.74561826489689	"same"	"shallower"	"yes"
"Hgb-5-15"	"BIG VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	219.687078234	"5-15"	102	691	301.5	195.190019120744	106.666666666667	94.8425827967119	887.070057362232	-177.861081723469	24	34	264.708333333333	180.967323297465	807.610303225729	9.37755059708549	"same"	"shallower"	"yes"
"Hgb-5-16"	"HIGH VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	20.6126509701	"5-16"	17	58	205.529411764706	126.910951875251	97	67.5388776927778	586.26226739046	-105.616633078333	2	2	155	148.492424049175	605	3.14586185132624	"same"	"deeper"	"yes"
"Hgb-5-17"	"BURNS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	8.90337684365	"5-17"	12	132	209.083333333333	113.556120153175	90.4166666666667	48.7544092800069	549.75169379286	-55.8465611733541	2	3	237.5	24.7487373415292	687.5	22.2668203888031	"different"	"deeper"	"no"
"Hgb-5-18"	"COYOTE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	142.062770612	"5-18"	60	486	290.25	149.298202902213	116.866666666667	94.1101890531297	738.14460870664	-165.463900492723	22	38	245	125.823761856094	622.471285568282	17.0030827399677	"different"	"shallower"	"yes"
"Hgb-5-19"	"COLLAYOMI VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	166.744960482	"5-19"	56	315	252.767857142857	135.310281954467	97.8928571428571	71.5477408502828	658.698703006259	-116.750365407991	12	20	227.333333333333	74.0409387167708	449.456149483646	37.7641361317811	"different"	"shallower"	"yes"
"Hgb-5-2"	"ALTURAS AREA HIGHLANDS"	"Highland area - Groundwater Basin"	2085.52801257	"5-2"	115	347	364.278260869565	218.750019461697	240.008695652174	168.295661703693	1020.52831925466	-264.878289458904	2	2	485	190.918830920368	935	8.7473362990984	"same"	"shallower"	"yes"
"Hgb-5-20"	"BERRYESSA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	50.5083513202	"5-20"	4	6	244.5	68.9758411812909	192.75	68.7816593770946	451.427523543873	-13.5949781312838	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-21.50"	"RED BLUFF HIGHLANDS"	"Highland area - Groundwater Basin"	467.32559621	"5-21.50"	40	89	232.25	113.764883500792	152.95	105.591362797512	573.544650502375	-163.824088392537	1	1	500	NA	950	49.4183546735558	"different"	"deeper"	"no"
"Hgb-5-21.51"	"CORNING HIGHLANDS"	"Highland area - Groundwater Basin"	729.210334558	"5-21.51"	33	66	192.818181818182	130.586287216885	125.454545454545	88.8014255618579	584.577043468838	-140.949731231028	3	6	460	96.4365076099295	749.309522829789	24.699623419713	"different"	"deeper"	"no"
"Hgb-5-21.52"	"COLUSA HIGHLANDS"	"Highland area - Groundwater Basin"	1233.61076171	"5-21.52"	87	172	182.850574712644	94.6194985480256	140	92.7289122269354	466.709070356721	-138.186736680806	7	10	273.285714285714	156.6117431588	743.120943762116	45.6943322912543	"different"	"deeper"	"no"
"Hgb-5-21.53"	"BEND HIGHLANDS"	"Highland area - Groundwater Basin"	192.719343297	"5-21.53"	15	31	305.733333333333	115.46704332942	227.133333333333	109.172122728068	652.134463321593	-100.383034850871	6	8	314.666666666667	171.785525195421	830.02324225293	24.0040284866155	"different"	"deeper"	"no"
"Hgb-5-21.54"	"ANTELOPE HIGHLANDS"	"Highland area - Groundwater Basin"	410.305107632	"5-21.54"	13	17	192.230769230769	97.2420980904137	174.615384615385	92.5171501772675	483.95706350201	-102.936065916418	2	2	361	352.139177030901	811	50.510236318346	"different"	"deeper"	"no"
"Hgb-5-21.55"	"DYE CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	179.032277801	"5-21.55"	7	7	182	105.506713846403	182	105.506713846403	498.520141539208	-134.520141539208	1	1	142	NA	592	17.1440865510014	"different"	"deeper"	"no"
"Hgb-5-21.56"	"LOS MOLINOS HIGHLANDS"	"Highland area - Groundwater Basin"	1015.90152161	"5-21.56"	23	69	259.739130434783	150.741264601817	142.565217391304	100.90266510894	711.962924240233	-160.142777935517	3	3	203	226.953739779718	883.861219339154	21.5435135244111	"different"	"deeper"	"no"
"Hgb-5-21.57"	"VINA HIGHLANDS"	"Highland area - Groundwater Basin"	666.265593329	"5-21.57"	90	1137	448.633333333333	324.698942669647	137.855555555556	169.56411807139	1422.73016134227	-370.836798658615	12	17	419.333333333333	320.854918596986	1381.89808912429	2.9117635972745	"same"	"shallower"	"yes"
"Hgb-5-21.58"	"WEST BUTTE HIGHLANDS"	"Highland area - Groundwater Basin"	291.208516918	"5-21.58"	89	1294	492.494382022472	250.653107065753	146.606741573034	170.093665237818	1244.45370321973	-363.674254140419	14	17	483.214285714286	252.319449102927	1240.17263302307	0.34460475076026	"same"	"shallower"	"yes"
"Hgb-5-21.59"	"EAST BUTTE HIGHLANDS"	"Highland area - Groundwater Basin"	4416.48903199	"5-21.59"	484	4996	375.270661157025	219.837637920245	143.20867768595	123.221895183008	1034.78357491776	-226.457007863073	71	122	308.929577464789	191.380050008478	883.069727490222	15.8212150258888	"different"	"shallower"	"yes"
"Hgb-5-21.60"	"NORTH YUBA HIGHLANDS"	"Highland area - Groundwater Basin"	418.627458268	"5-21.60"	211	3948	551.744075829384	204.758791660715	126.374407582938	94.8549625129748	1166.02045081153	-158.190479955986	11	18	370.727272727273	254.402865907242	1133.935870449	2.79001649430853	"same"	"shallower"	"yes"
"Hgb-5-21.61"	"SOUTH YUBA HIGHLANDS"	"Highland area - Groundwater Basin"	3733.24100475	"5-21.61"	724	16526	509.752762430939	249.962566338452	135.651933701657	122.703131535623	1259.6404614463	-232.457460905212	130	234	398.892307692308	198.941939492926	995.718126171085	23.4040242402451	"different"	"shallower"	"yes"
"Hgb-5-21.62"	"SUTTER HIGHLANDS"	"Highland area - Groundwater Basin"	33.7331495177	"5-21.62"	10	32	370.2	227.451972952533	127.8	56.2589252178414	1052.5559188576	-40.9767756535241	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-21.64"	"NORTH AMERICAN HIGHLANDS"	"Highland area - Groundwater Basin"	3816.58858646	"5-21.64"	839	27927	581.545887961859	264.838821572798	141.840286054827	138.104171010563	1376.06235268025	-272.472226976861	128	198	413.96875	222.51072477028	1081.50092431084	23.9718286098464	"different"	"shallower"	"yes"
"Hgb-5-21.65"	"SOUTH AMERICAN HIGHLANDS"	"Highland area - Groundwater Basin"	2469.13449068	"5-21.65"	515	9708	570.988349514563	265.99749834294	137.126213592233	123.219638734564	1368.98084454338	-232.532702611459	83	142	434.228915662651	236.394581532822	1143.41266026112	17.9564374649837	"different"	"shallower"	"yes"
"Hgb-5-21.66"	"SOLANO HIGHLANDS"	"Highland area - Groundwater Basin"	1096.09744856	"5-21.66"	221	1561	299.814479638009	151.058287872072	155	137.481502888074	752.989343254224	-257.444508664223	16	20	299.625	183.04785348828	848.768560464839	11.9592626311666	"different"	"deeper"	"no"
"Hgb-5-21.67"	"YOLO HIGHLANDS"	"Highland area - Groundwater Basin"	88.8062831044	"5-21.67"	8	21	161.5	89.2892570725696	107.625	81.4527689610892	429.367771217709	-136.733306883268	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-21.68"	"CAPAY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	461.371322059	"5-21.68"	61	200	236.327868852459	122.567222550386	148.672131147541	132.743828646442	604.029536503617	-249.559354791784	4	6	237.25	168.038438063042	741.365314189125	20.4156835615647	"different"	"deeper"	"no"
"Hgb-5-22.01"	"EASTERN SAN JOAQUIN HIGHLANDS"	"Highland area - Groundwater Basin"	1312.34375123	"5-22.01"	386	3408	522.00518134715	228.291212917103	222.29274611399	161.706322870614	1206.87882009846	-262.826222497853	32	51	480.90625	204.599113827583	1094.70359148275	9.74766126568056	"same"	"shallower"	"yes"
"Hgb-5-22.02"	"MODESTO HIGHLANDS"	"Highland area - Groundwater Basin"	2797.60399409	"5-22.02"	348	2776	565.301724137931	296.853185260533	228.741379310345	182.454879536503	1455.86127991953	-318.623259299165	81	137	493.864197530864	280.832501372545	1336.3617016485	8.55945811347223	"same"	"shallower"	"yes"
"Hgb-5-22.03"	"TURLOCK HIGHLANDS"	"Highland area - Groundwater Basin"	4077.33080626	"5-22.03"	375	4138	601.4	305.939886094872	197.045333333333	158.966517085728	1519.21965828462	-279.854217923852	110	227	556.054545454545	273.370663995385	1376.1665374407	9.88145353839954	"same"	"shallower"	"yes"
"Hgb-5-22.04"	"MERCED HIGHLANDS"	"Highland area - Groundwater Basin"	2684.64857636	"5-22.04"	421	3702	464.983372921615	280.003013944708	194.016627078385	151.853789983674	1304.99241475574	-261.544742872638	53	83	528.924528301887	312.590285361169	1466.69538438539	11.6681950744786	"different"	"deeper"	"no"
"Hgb-5-22.06"	"MADERA HIGHLANDS"	"Highland area - Groundwater Basin"	6074.75406313	"5-22.06"	873	12247	683.807560137457	336.961894624626	233.013745704467	201.38782771133	1694.69324401133	-371.149737429524	232	700	718.741379310345	309.908131079053	1648.46577254751	2.76549642029361	"same"	"shallower"	"yes"
"Hgb-5-22.07"	"DELTA-MENDOTA HIGHLANDS"	"Highland area - Groundwater Basin"	1914.22481533	"5-22.07"	70	122	275.642857142857	151.091011608301	238.428571428571	136.619812197522	728.915891967761	-171.430865163994	3	3	440.333333333333	161.09107155064	923.606547985253	23.5628456607254	"different"	"deeper"	"no"
"Hgb-5-22.08"	"KINGS HIGHLANDS"	"Highland area - Groundwater Basin"	4984.43394175	"5-22.08"	438	6341	509.399543378995	349.276870105419	156.477168949772	151.117040367556	1557.23015369525	-296.873952152897	60	181	473.916666666667	276.102676287477	1302.2246955291	17.8359492709127	"different"	"shallower"	"yes"
"Hgb-5-22.09"	"WESTSIDE HIGHLANDS"	"Highland area - Groundwater Basin"	643.810819611	"5-22.09"	14	21	155	79.616387953544	132.214285714286	77.3276531007241	393.849163860632	-99.7686735878867	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-22.10"	"PLEASANT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1510.62846299	"5-22.10"	45	69	240.177777777778	226.317485052313	191.777777777778	190.701681463828	919.130232934718	-380.327266613706	2	2	562	653.36666581637	1012	9.61817752955472	"same"	"deeper"	"yes"
"Hgb-5-22.11"	"KAWEAH HIGHLANDS"	"Highland area - Groundwater Basin"	2304.51625406	"5-22.11"	269	1751	391.609665427509	236.30867758138	184.39405204461	160.236837660989	1100.53569817165	-296.316460938359	27	45	412.888888888889	237.498394056649	1125.38407105883	2.23263868093276	"same"	"deeper"	"yes"
"Hgb-5-22.13"	"TULE HIGHLANDS"	"Highland area - Groundwater Basin"	1718.2885636	"5-22.13"	222	1268	360.81981981982	203.45591974579	176.459459459459	126.584172184639	971.18757905719	-203.293057094457	51	120	363.823529411765	198.962680508919	960.711570938521	1.08452950234926	"same"	"shallower"	"yes"
"Hgb-5-22.14"	"KERN COUNTY HIGHLANDS"	"Highland area - Groundwater Basin"	4522.90579059	"5-22.14"	305	1222	411.531147540984	218.817244958237	273.422950819672	190.636990040042	1067.98288241569	-298.488019300455	21	26	448.190476190476	209.118296437117	1075.54536550183	0.70561076985853	"same"	"deeper"	"yes"
"Hgb-5-22.15"	"TRACY HIGHLANDS"	"Highland area - Groundwater Basin"	819.198947208	"5-22.15"	135	660	287.82962962963	138.101117006773	170.288888888889	102.766135506621	702.13298064995	-138.009517630974	17	25	307.411764705882	153.837600582371	768.924566452996	9.08075770857277	"same"	"deeper"	"yes"
"Hgb-5-22.16"	"COSUMNES HIGHLANDS"	"Highland area - Groundwater Basin"	3535.00536502	"5-22.16"	789	13587	558.855513307985	244.757000409359	170.674271229404	133.903050804884	1293.12651453606	-231.034881185247	82	128	376.719512195122	210.550968838359	1008.3724187102	24.745099092809	"different"	"shallower"	"yes"
"Hgb-5-23"	"PANOCHE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	242.473361546	"5-23"	5	7	300	164.810497238495	274	156.899649457862	794.431491715485	-196.698948373586	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-25"	"KERN RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	5143.19040814	"5-25"	209	1161	329.397129186603	174.875175788628	194.55023923445	123.819497239236	854.022656552486	-176.908252483258	35	66	344.8	176.966896206441	875.700688619322	2.50653170951836	"same"	"deeper"	"yes"
"Hgb-5-26"	"WALKER BASIN CREEK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	152.798181914	"5-26"	42	331	371.833333333333	145.579232750177	194.833333333333	103.311019096061	808.571031583863	-115.099723954849	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-27"	"CUMMINGS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	51.0567773787	"5-27"	34	220	478.882352941176	180.534855982436	208.323529411765	94.9423176039761	1020.48692088848	-76.5034234001635	8	8	495.625	240.246859649463	1216.36557894839	17.5137750990902	"different"	"deeper"	"no"
"Hgb-5-28"	"TEHACHAPI VALLEY WEST HIGHLANDS"	"Highland area - Groundwater Basin"	65.5424746757	"5-28"	34	696	535.823529411765	242.989645693882	183.676470588235	111.198626705122	1264.79246649341	-149.919409527132	7	7	400.285714285714	154.123018274055	862.65476910788	37.8047164372445	"different"	"shallower"	"yes"
"Hgb-5-29"	"CASTAC LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	63.674417069	"5-29"	12	38	398.833333333333	188.255065528048	296.166666666667	125.0213315132	963.598529917478	-78.8973278729318	1	1	240	NA	690	33.0912884799349	"different"	"shallower"	"yes"
"Hgb-5-3"	"JESS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	245.04095517	"5-3"	3	3	193.333333333333	46.1880215351701	193.333333333333	46.1880215351701	331.897397938844	54.7692687278231	1	1	220	NA	670	67.4924603570623	"different"	"deeper"	"no"
"Hgb-5-30"	"LOWER LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	415.501860761	"5-30"	145	1347	274.813793103448	179.085911498694	89.0758620689655	88.6523392840618	812.07152759953	-176.88115578322	42	61	227.714285714286	164.880782609337	722.356633542298	11.6935932654509	"different"	"shallower"	"yes"
